run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,heads,qdrn,mr,oname:h_otype:lst_usecol:ap1_time:2.0,oname:h_otype:lst_usecol:p23_time:2.0,oname:h_otype:lst_usecol:p24_time:2.0,oname:h_otype:lst_usecol:p25_time:2.0,oname:h_otype:lst_usecol:p26_time:2.0,oname:h_otype:lst_usecol:p27_time:2.0,oname:h_otype:lst_usecol:p28_time:2.0,oname:h_otype:lst_usecol:p29_time:2.0,oname:h_otype:lst_usecol:p30_time:2.0,oname:h_otype:lst_usecol:p32_time:2.0,oname:h_otype:lst_usecol:p33_time:2.0,oname:h_otype:lst_usecol:p34_time:2.0,oname:h_otype:lst_usecol:p37_time:2.0,oname:h_otype:lst_usecol:p38_time:2.0,oname:h_otype:lst_usecol:p39_time:2.0,oname:h_otype:lst_usecol:p40_time:2.0,oname:h_otype:lst_usecol:p8_time:2.0,oname:h_otype:lst_usecol:pf_time:2.0,oname:h_otype:lst_usecol:ph_time:2.0,oname:h_otype:lst_usecol:prg_time:2.0,oname:h_otype:lst_usecol:pzhm1_time:2.0,oname:h_otype:lst_usecol:r20_time:2.0,oname:h_otype:lst_usecol:r21_time:2.0,oname:h_otype:lst_usecol:rck1_time:2.0,oname:h_otype:lst_usecol:rck2_time:2.0,oname:q_otype:lst_usecol:bar_time:2.0,oname:q_otype:lst_usecol:gal_time:2.0,oname:mr_otype:lst_usecol:bar_time:2,oname:mr_otype:lst_usecol:gal_time:2,oname:mr_otype:lst_usecol:r20_time:2,oname:mr_otype:lst_usecol:r21_time:2
182,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6428981.70_zone:1_1.584893E+00,0,14392424.7895825,14392424.7895825,0,13976013.5516913,410842.739727229,5568.49816398148,12.91024355,15.57249591,14.31658344,12.73851536,13.74050613,16.79076602,16.26515001,18.386984,18.23497935,10.36891375,10.18344961,11.38632064,10.34278747,10.90028703,13.28218853,15.05919761,13.50069086,14.28692232,14.366222,11.5467959,13.11346262,11.14508919,12.21077777,10.49373179,10.65319506,-0.9453,-1.6553,0,-0.0631001467772198,0,0
183,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6428981.70_zone:1_1.995262E+00,0,14383994.4586521,14383994.4586521,0,13966683.9655693,411642.859295386,5667.63378748182,12.90899404,15.55525968,14.31474467,12.73755526,13.73954083,16.78873275,16.26248944,18.38141182,18.22632521,10.36921439,10.18420713,11.38623712,10.34321741,10.90038899,13.28092661,15.05715278,13.49900442,14.28705716,14.36626281,11.54712585,13.1130703,11.14495103,12.20971313,10.49406671,10.65336699,-0.94861,-1.6556,0,-0.0701150461356117,0,0
184,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6428981.70_zone:1_2.511886E+00,0,14375528.2487544,14375528.2487544,0,13957458.4516588,412402.365176983,5667.43191859633,12.90775393,15.53823527,14.31291971,12.73660263,13.73858286,16.78671496,16.25984848,18.37588082,18.21773541,10.36951254,10.18495852,11.38615422,10.34364378,10.90049002,13.27967435,15.05512327,13.49733132,14.28719125,14.3663036,11.54745317,13.11268134,11.14481384,12.20865652,10.49439889,10.65353747,-0.95191,-1.6558,0,-0.0701008321778206,0,0
185,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6428981.70_zone:1_3.162278E+00,0,14367215.5736935,14367215.5736935,0,13948352.2383535,413195.81493298,5667.52040708576,12.90651763,15.52146059,14.31109914,12.73565198,13.73764726,16.78472684,16.25720884,18.37038332,18.20923993,10.36981447,10.18569683,11.38608224,10.34407116,10.90059373,13.27842491,15.05309515,13.4956672,14.2873235,14.36635722,11.5477638,13.11231756,11.14468269,12.20760346,10.49472984,10.65371677,-0.95516,-1.6561,0,-0.0701070628493816,0,0
186,pname:hk_inst:0_ptype:pp_pstyle:m_x:409051.03_y:6428981.70_zone:1_1.258925E+00,0,14402794.7348448,14402794.7348448,0,13987198.9746686,410027.222655232,5568.53752092029,12.91143978,15.59550958,14.31847349,12.73947392,13.74152276,16.79294364,16.26798363,18.39314121,18.2449111,10.36830042,10.18238915,11.38617597,10.3418923,10.8996724,13.28346084,15.0613431,13.50177816,14.28676759,14.36611856,11.54641194,13.11381297,11.14470455,12.21171108,10.4931964,10.65279354,-0.9419,-1.655,0,-0.0631029455862273,0,0
187,pname:hk_inst:0_ptype:pp_pstyle:m_x:409051.03_y:6428981.70_zone:1_1.584893E+00,0,14395977.7772259,14395977.7772259,0,13979537.4512876,410772.808580989,5667.51735732668,12.91012521,15.58363361,14.31666861,12.73850274,13.74059935,16.79103501,16.26547125,18.38810192,18.23745259,10.36829292,10.18285295,11.38586438,10.34186358,10.89926482,13.28219708,15.0593795,13.49947695,14.2868833,14.36609701,11.54669134,13.11337439,11.14404421,12.21050528,10.4933352,10.65273869,-0.94516,-1.6552,0,-0.0701068481099644,0,0
188,pname:hk_inst:0_ptype:pp_pstyle:m_x:409051.03_y:6428981.70_zone:1_1.995262E+00,0,14389108.3495921,14389108.3495921,0,13971921.4880435,411519.113816986,5667.74773161761,12.90881733,15.5718237,14.31487286,12.73753669,13.73968053,16.78913607,16.26297127,18.3830869,18.23003006,10.36828571,10.18331466,11.38555465,10.34183542,10.89885983,13.28093987,15.05742578,13.49718837,14.28699843,14.36607595,11.54696938,13.11293833,11.14338779,12.20930572,10.49347344,10.65268429,-0.94841,-1.6554,0,-0.0701230690251945,0,0
189,pname:hk_inst:0_ptype:pp_pstyle:m_x:409051.03_y:6428981.70_zone:1_2.511886E+00,0,14382301.8206975,14382301.8206975,0,13964371.8274103,412262.004909463,5667.9883777535,12.90751977,15.56011188,14.31309118,12.73657842,13.73876884,16.78725207,16.26049058,18.37811003,18.22266403,10.36827879,10.18377299,11.38524758,10.34180787,10.89845851,13.27969268,15.05548733,13.49491868,14.28711272,14.36605546,11.5472453,13.11250597,11.14273705,12.20811569,10.49361073,10.65263046,-0.95163,-1.6556,0,-0.0701400127970188,0,0
190,pname:hk_inst:0_ptype:pp_pstyle:m_x:409051.03_y:6428981.70_zone:1_3.162278E+00,0,14375577.7450265,14375577.7450265,0,13956908.0608742,413001.406742261,5668.27741007726,12.90623589,15.54852857,14.31132819,12.73563041,13.73786669,16.78538803,16.25803557,18.37318437,18.21537416,10.36827218,10.18422669,11.38494403,10.341781,10.89806191,13.27845873,15.05356911,13.49267379,14.28722589,14.3660357,11.54751821,13.11207858,11.14209371,12.20693829,10.49374667,10.65257738,-0.95482,-1.6558,0,-0.0701603628813183,0,0
191,pname:hk_inst:0_ptype:pp_pstyle:m_x:409151.03_y:6428981.70_zone:1_1.258925E+00,0,14403877.779526,14403877.779526,0,13988444.389657,409864.998015232,5568.39185371065,12.91153619,15.59833483,14.3186548,12.73955864,13.74162316,16.79316376,16.26827242,18.39382461,18.24611326,10.36814086,10.18215392,11.38610012,10.3416553,10.89946897,13.28357697,15.06155551,13.5017534,14.28678095,14.36610488,11.54638152,13.11383349,11.14452914,12.21176531,10.49307836,10.65268597,-0.9411,-1.655,0,-0.0630925866278674,0,0
192,pname:hk_inst:0_ptype:pp_pstyle:m_x:409151.03_y:6428981.70_zone:1_1.584893E+00,0,14398137.8421126,14398137.8421126,0,13982022.9685937,410447.17320179,5667.70031714102,12.91031792,15.58927363,14.31703095,12.73867197,13.74080019,16.79147519,16.26604849,18.38946799,18.23985541,10.36797429,10.18238323,11.38571285,10.34139024,10.89885849,13.28242909,15.05980401,13.49942733,14.28690981,14.36606957,11.54663056,13.11341535,11.14369378,12.21061366,10.49309951,10.6525239,-0.94356,-1.6552,0,-0.0701197305483789,0,0
193,pname:hk_inst:0_ptype:pp_pstyle:m_x:409151.03_y:6428981.70_zone:1_1.995262E+00,0,14392296.1724451,14392296.1724451,0,13975638.6194159,410989.518259068,5668.03477011697,12.90910603,15.58026061,14.31541554,12.73779003,13.73998161,16.78979571,16.263836,18.38513306,18.23362874,10.36780893,10.18261181,11.38532782,10.34112706,10.89825167,13.28128728,15.05806163,13.49711394,14.28703777,14.3660347,11.54687846,13.1129996,11.14286326,12.20946805,10.49312083,10.65236292,-0.94602,-1.6553,0,-0.0701432792132142,0,0
194,pname:hk_inst:0_ptype:pp_pstyle:m_x:409151.03_y:6428981.70_zone:1_2.511886E+00,0,14386548.1151939,14386548.1151939,0,13969308.9363173,411570.754398586,5668.42447806289,12.90790384,15.57132057,14.31381306,12.73691527,13.73916971,16.78813005,16.26164111,18.38083186,18.2274506,10.36764523,10.18283902,11.38494611,10.34086647,10.89765019,13.28015469,15.05633323,13.4948196,14.28716446,14.36600039,11.5471245,13.11258742,11.14203985,12.20833166,10.49314225,10.65220347,-0.94846,-1.6555,0,-0.0701707173675138,0,0
195,pname:hk_inst:0_ptype:pp_pstyle:m_x:409151.03_y:6428981.70_zone:1_3.162278E+00,0,14380866.8732031,14380866.8732031,0,13963050.6640578,412147.387677464,5668.82146778533,12.90671457,15.5624771,14.31222779,12.73605004,13.73836668,16.78648268,16.25946972,18.37657588,18.22133755,10.36748361,10.18306422,11.38456871,10.34060914,10.89705563,13.27903436,15.05462345,13.49255041,14.28728951,14.36596681,11.54736798,13.11217993,11.14122572,12.20720751,10.49316369,10.65204596,-0.95087,-1.6557,0,-0.0701986671196536,0,0
196,pname:hk_inst:0_ptype:pp_pstyle:m_x:409251.03_y:6428981.70_zone:1_1.258925E+00,0,14404635.0086475,14404635.0086475,0,13989446.6781727,409619.948447393,5568.38202738833,12.91167437,15.60016658,14.31885522,12.73966249,13.74172518,16.79337544,16.26855834,18.39443563,18.24710911,10.36807807,10.1819872,11.38610118,10.34156756,10.89943666,13.283714,15.06177625,13.50195538,14.28679799,14.36610967,11.54634719,13.11387651,11.14453133,12.21188407,10.49301233,10.65264899,-0.93989,-1.655,0,-0.0630918878346082,0,0
197,pname:hk_inst:0_ptype:pp_pstyle:m_x:409251.03_y:6428981.70_zone:1_1.584893E+00,1,,,,,,,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000,-10000000000
198,pname:hk_inst:0_ptype:pp_pstyle:m_x:409251.03_y:6428981.70_zone:1_1.995262E+00,0,14394527.1726805,14394527.1726805,0,13978645.5133969,410213.532632991,5668.12665064161,12.90952135,15.58575676,14.31601786,12.73810211,13.74028837,16.79043198,16.26469534,18.38696783,18.23661827,10.36762213,10.18211417,11.38533192,10.34086588,10.89815665,13.28169908,15.05872508,13.49772244,14.28708899,14.36604851,11.54677606,13.11312914,11.14287169,12.20982537,10.49292406,10.65225313,-0.94241,-1.6552,0,-0.0701497483377441,0,0
199,pname:hk_inst:0_ptype:pp_pstyle:m_x:409251.03_y:6428981.70_zone:1_2.511886E+00,0,14389531.0855346,14389531.0855346,0,13973312.2186268,410550.32152499,5668.54538281873,12.90845732,15.57863891,14.31461568,12.73733112,13.73957858,16.78897793,16.26278631,18.38327559,18.23143178,10.36739749,10.18217809,11.38495207,10.34052001,10.89752485,13.28070342,15.05721737,13.49563127,14.2872327,14.36601838,11.54698859,13.11276019,11.14205219,12.20880801,10.49288111,10.65205799,-0.94366,-1.6554,0,-0.0701792296891492,0,0
200,pname:hk_inst:0_ptype:pp_pstyle:m_x:409251.03_y:6428981.70_zone:1_3.162278E+00,0,14384555.5485641,14384555.5485641,0,13968042.5145329,410844.074895229,5668.95913598169,12.90740537,15.57160412,14.31322952,12.73656905,13.73887709,16.7875409,16.26089912,18.37962413,18.22630289,10.36717582,10.18224199,11.38457672,10.34017862,10.89690066,13.27971922,15.05572701,13.49356426,14.28737464,14.36598869,11.54719907,13.11239573,11.1412424,12.20780223,10.49283906,10.65186536,-0.9449,-1.6555,0,-0.070208359284914,0,0
201,pname:hk_inst:0_ptype:pp_pstyle:m_x:409351.03_y:6428981.70_zone:1_1.258925E+00,0,14403113.9443142,14403113.9443142,0,13987970.0979094,409476.335702274,5667.51070251125,12.91127149,15.59942819,14.31828572,12.73935284,13.74140064,16.7926859,16.26772926,18.39286408,18.24517843,10.36797301,10.18189806,11.38596482,10.34141955,10.89921761,13.28331353,15.0611372,13.50129373,14.28689306,14.36611596,11.54639861,13.1137339,11.14425843,12.21151809,10.49295737,10.65256313,-0.93918,-1.655,0,-0.0701063795313525,0,0
202,pname:hk_inst:0_ptype:pp_pstyle:m_x:409351.03_y:6428981.70_zone:1_1.584893E+00,0,14396384.3489379,14396384.3489379,0,13981075.2289293,409641.114690594,5668.00531802092,12.90978601,15.59148139,14.31628755,12.73825783,13.74035143,16.79051078,16.26495296,18.38752746,18.23796281,10.36764371,10.18188224,11.38544482,10.34092474,10.89836033,13.28189882,15.05896078,13.49850969,14.28713882,14.36609473,11.54667267,13.11321584,11.14315621,12.21011802,10.4928635,10.6522823,-0.93979,-1.6551,0,-0.0701412055373862,0,0
203,pname:hk_inst:0_ptype:pp_pstyle:m_x:409351.03_y:6428981.70_zone:1_1.995262E+00,0,14389737.9758861,14389737.9758861,0,13974213.8583785,409855.499233793,5668.61827375289,12.90830377,15.58359574,14.31429173,12.73716456,13.73930246,16.78833519,16.26217769,18.3821905,18.2307511,10.36732098,10.18187716,11.38492957,10.34043812,10.89751134,13.28048615,15.05678592,13.49573895,14.28738842,14.36607685,11.54695368,13.11269964,11.14206256,12.20872223,10.49277605,10.65200679,-0.94044,-1.6553,0,-0.0701843615395155,0,0
204,pname:hk_inst:0_ptype:pp_pstyle:m_x:409351.03_y:6428981.70_zone:1_2.511886E+00,0,14383105.3418918,14383105.3418918,0,13967399.4310872,410036.699181472,5669.21162312964,12.90682761,15.57578819,14.31230205,12.7360751,13.73825566,16.7861631,16.25940869,18.37686295,18.22355667,10.36700542,10.18188279,11.38442002,10.33996065,10.89667229,13.27907821,15.05461677,13.49298687,14.28764132,14.36606232,11.54724105,13.11218626,11.14097958,12.20733337,10.49269518,10.6517371,-0.94113,-1.6554,0,-0.0702261346310514,0,0
205,pname:hk_inst:0_ptype:pp_pstyle:m_x:409351.03_y:6428981.70_zone:1_3.162278E+00,0,14376581.9683706,14376581.9683706,0,13960644.7268378,410267.554139392,5669.68739339418,12.90536016,15.5680748,14.31032211,12.73499143,13.7372129,16.78399843,16.25665087,18.37155433,18.21639255,10.36669762,10.181899,11.38391711,10.3394932,10.89584473,13.27767756,15.0524572,13.49025855,14.287897,14.36605117,11.54753406,13.11167672,11.1399093,12.20595396,10.49262092,10.65147372,-0.94186,-1.6556,0,-0.0702596281215893,0,0
206,pname:hk_inst:0_ptype:pp_pstyle:m_x:409451.03_y:6428981.70_zone:1_1.258925E+00,0,14402075.6256885,14402075.6256885,0,13987082.2691109,409325.797883395,5667.55869425892,12.91103814,15.5989563,14.31795472,12.7391724,13.74120861,16.79227769,16.26724456,18.39195602,18.2440808,10.36789785,10.18180725,11.38587833,10.34132112,10.89908376,13.28308056,15.06076402,13.50090997,14.28693387,14.36610936,11.54639154,13.11364836,11.14409523,12.2113055,10.49290349,10.65250083,-0.93864,-1.6549,0,-0.0701097587175462,0,0
207,pname:hk_inst:0_ptype:pp_pstyle:m_x:409451.03_y:6428981.70_zone:1_1.584893E+00,0,14394288.9688763,14394288.9688763,0,13979206.1921312,409414.659184675,5668.11756041338,12.90930166,15.59040524,14.31560368,12.73788457,13.73995682,16.78967332,16.2639552,18.38565887,18.23569294,10.36748426,10.18169075,11.38526246,10.3407156,10.89807671,13.28141703,15.05819151,13.49770267,14.28721989,14.36607854,11.5466554,13.11303805,11.14281119,12.2096751,10.49274913,10.6521502,-0.93867,-1.6551,0,-0.0701491083155272,0,0
208,pname:hk_inst:0_ptype:pp_pstyle:m_x:409451.03_y:6428981.70_zone:1_1.995262E+00,0,14386403.2411773,14386403.2411773,0,13971272.3661495,409462.124607234,5668.7504206451,12.90755121,15.58178482,14.31323366,12.7365864,13.73869502,16.78704805,16.26063926,18.37931031,18.2272362,10.3670684,10.18157555,11.38464222,10.34010638,10.89706242,13.2797401,15.05559824,13.49447014,14.28750922,14.36604815,11.54692325,13.11242304,11.14151758,12.20803167,10.49259481,10.65179763,-0.9387,-1.6552,0,-0.0701936651819066,0,0
209,pname:hk_inst:0_ptype:pp_pstyle:m_x:409451.03_y:6428981.70_zone:1_2.511886E+00,0,14378480.0475559,14378480.0475559,0,13963297.022096,409513.634163234,5669.39129663199,12.90579009,15.57311486,14.31084903,12.73528031,13.7374255,16.7844066,16.25730272,18.3729219,18.21872645,10.36665129,10.18146208,11.38401898,10.3394949,10.89604316,13.27805289,15.05298894,13.49121895,14.28780132,14.36601836,11.54719459,13.11180458,11.14021717,12.20637842,10.49244098,10.65144398,-0.93875,-1.6553,0,-0.0702387835532495,0,0
210,pname:hk_inst:0_ptype:pp_pstyle:m_x:409451.03_y:6428981.70_zone:1_3.162278E+00,0,14370575.2653381,14370575.2653381,0,13955296.7701594,409608.579445794,5669.91573299361,12.9040218,15.56441547,14.30845445,12.73396885,13.73615066,16.78175381,16.25395199,18.36650563,18.21017989,10.36623387,10.18135082,11.38339403,10.33888257,10.89502114,13.27635869,15.05036866,13.48795591,14.28809569,14.36598922,11.54746905,13.11118382,11.13891276,12.20471865,10.49228807,10.65109002,-0.93881,-1.6555,0,-0.0702757023152074,0,0
211,pname:hk_inst:0_ptype:pp_pstyle:m_x:407751.03_y:6428881.70_zone:1_1.258925E+00,0,14414809.8951286,14414809.8951286,0,13999936.0412667,409305.595230595,5568.2586313218,12.91449261,15.60661502,14.32391553,12.74285714,13.74895471,16.8123604,16.27642952,18.39670737,18.25075109,10.36842192,10.18196184,11.38683545,10.34200434,10.90025858,13.28760151,15.06871192,13.50442178,14.28683865,14.36648743,11.54624285,13.11555716,11.14560393,12.21397692,10.4931628,10.65301443,-0.93854,-1.6549,0,-0.0630831125351966,0,0
212,pname:hk_inst:0_ptype:pp_pstyle:m_x:407751.03_y:6428881.70_zone:1_1.584893E+00,0,14419861.1555993,14419861.1555993,0,14004962.0718362,409330.833678595,5568.25008451968,12.91621608,15.6058338,14.32751884,12.74524286,13.7553724,16.82962183,16.2823181,18.39528782,18.24916727,10.3685361,10.18200006,11.38718079,10.34208848,10.90043734,13.29044855,15.0740636,13.50476683,14.28702404,14.36683106,11.54635308,13.11684723,11.14584289,12.21502952,10.49326813,10.65317983,-0.93846,-1.655,0,-0.0630825047261297,0,0
213,pname:hk_inst:0_ptype:pp_pstyle:m_x:407751.03_y:6428881.70_zone:1_1.995262E+00,0,14424833.6336548,14424833.6336548,0,14009950.7231682,409314.675081475,5568.23540506404,12.91792394,15.60507564,14.33108443,12.74759984,13.76169058,16.84660504,16.28815304,18.39393277,18.24763459,10.36865043,10.18203907,11.38752379,10.34217365,10.90061715,13.29326278,15.07935436,13.50511931,14.28720744,14.36717076,11.54646256,13.11812076,11.14608314,12.21607507,10.49337318,10.65334451,-0.93838,-1.655,0,-0.06308146078986,0,0
214,pname:hk_inst:0_ptype:pp_pstyle:m_x:407751.03_y:6428881.70_zone:1_2.511886E+00,0,14429863.2883866,14429863.2883866,0,14014882.3266196,409339.919439235,5641.04232778373,12.91960484,15.60433534,14.33459461,12.74991786,13.76791575,16.86328706,16.29390098,18.39261947,18.24615816,10.36877078,10.18207378,11.38787335,10.34226437,10.90080056,13.29603153,15.08455844,13.50546685,14.28738521,14.3675165,11.54655744,13.1193943,11.14632802,12.21710419,10.49347946,10.65351786,-0.9383,-1.6551,0,-0.0682402366276384,0,0
215,pname:hk_inst:0_ptype:pp_pstyle:m_x:407751.03_y:6428881.70_zone:1_3.162278E+00,0,14434769.8840264,14434769.8840264,0,14019761.6729434,409367.187367075,5641.02371590338,12.92127071,15.60362362,14.33806285,12.75220431,13.77400778,16.87961979,16.29958925,18.39139248,18.24472975,10.36888443,10.18211383,11.3882095,10.34235062,10.90098073,13.29876387,15.08969533,13.50582945,14.2875636,14.36784653,11.54666455,13.12062905,11.14656857,12.21812851,10.49358318,10.65367995,-0.93823,-1.6552,0,-0.0682389226739363,0,0
216,pname:hk_inst:0_ptype:pp_pstyle:m_x:407851.03_y:6428881.70_zone:1_1.258925E+00,0,14414620.715135,14414620.715135,0,13999736.7765023,409315.696232995,5568.24239969688,12.91451671,15.60692776,14.32409553,12.74258659,13.746174,16.80864182,16.27828149,18.39701403,18.25124431,10.36841989,10.18196889,11.38679132,10.34202103,10.90028659,13.28744393,15.06912869,13.50462225,14.28676536,14.36636004,11.54621054,13.11514008,11.1456485,12.21402942,10.49314803,10.65299356,-0.93859,-1.6549,0,-0.063081958216599,0,0
217,pname:hk_inst:0_ptype:pp_pstyle:m_x:407851.03_y:6428881.70_zone:1_1.584893E+00,0,14419457.8482053,14419457.8482053,0,14004582.01645,409307.615379235,5568.21637608626,12.91627221,15.60643754,14.32790053,12.74472085,13.74988936,16.82237484,16.28604829,18.39583896,18.25010659,10.36853126,10.18201304,11.38709337,10.34212023,10.90049121,13.29015424,15.0749344,13.50515755,14.28687876,14.36657903,11.54628878,13.11602529,11.14592929,12.21513664,10.49323835,10.65313802,-0.93855,-1.6549,0,-0.0630801075330078,0,0
218,pname:hk_inst:0_ptype:pp_pstyle:m_x:407851.03_y:6428881.70_zone:1_1.995262E+00,0,14424317.404777,14424317.404777,0,14009406.2852127,409342.953715075,5568.16584915183,12.91801882,15.60594911,14.33168658,12.74684418,13.75358364,16.83601606,16.29377956,18.39466865,18.24897435,10.36864199,10.18205688,11.38739385,10.34221884,10.90069468,13.2928508,15.08071163,13.50568986,14.28699145,14.36679684,11.54636649,13.11690595,11.14620854,12.2162382,10.49332813,10.65328168,-0.93852,-1.655,0,-0.0630765142679587,0,0
219,pname:hk_inst:0_ptype:pp_pstyle:m_x:407851.03_y:6428881.70_zone:1_2.511886E+00,0,14429101.0381894,14429101.0381894,0,14014196.0045303,409336.893580195,5568.14007898978,12.91975174,15.60546365,14.33544322,12.74895073,13.75724663,16.84952747,16.30145388,18.39350639,18.24785068,10.36875175,10.18210025,11.3876919,10.34231656,10.90089642,13.29552616,15.08644443,13.50621766,14.28710312,14.36701286,11.54644346,13.11777961,11.14648543,12.21733107,10.49341711,10.65342413,-0.93849,-1.655,0,-0.0630746815943366,0,0
220,pname:hk_inst:0_ptype:pp_pstyle:m_x:407851.03_y:6428881.70_zone:1_3.162278E+00,0,14433869.4135791,14433869.4135791,0,14018931.1059208,409370.215059235,5568.09259899184,12.92146036,15.604976,14.33915179,12.75103111,13.76088298,16.86288298,16.30903062,18.39233536,18.24674194,10.368866,10.18213809,11.38799606,10.34241788,10.90109888,13.29816837,15.0921028,13.50672927,14.28721018,14.36723699,11.54650663,13.11866163,11.14676305,12.21840667,10.49350646,10.6535738,-0.93845,-1.6551,0,-0.0630713049891765,0,0
221,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6428881.70_zone:1_1.258925E+00,0,14415655.5885445,14415655.5885445,0,14000771.6666443,409315.696232995,5568.22566716255,12.91540461,15.60676963,14.32608459,12.74336615,13.74589281,16.80372989,16.28516872,18.39576401,18.25064557,10.36847309,10.18199221,11.38691984,10.34207552,10.90039893,13.28857053,15.07210386,13.50498321,14.28679383,14.36641703,11.54623623,13.11535212,11.14580749,12.21462192,10.49318583,10.65305531,-0.93859,-1.6549,0,-0.0630807682736425,0,0
222,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6428881.70_zone:1_1.584893E+00,0,14421571.8558555,14421571.8558555,0,14006654.6834178,409349.014083235,5568.15835448313,12.91804646,15.60612217,14.33187502,12.74627808,13.7493267,16.81256648,16.29981825,18.39334135,18.24891122,10.36863763,10.18205972,11.38735027,10.3422292,10.90071583,13.29240493,15.08087818,13.50587927,14.28693566,14.36669294,11.54634014,13.11644891,11.14624717,12.21632074,10.49331391,10.65326148,-0.93855,-1.655,0,-0.0630759812767843,0,0
223,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6428881.70_zone:1_1.995262E+00,0,14427469.7936406,14427469.7936406,0,14012517.3343007,409384.355011075,5568.10432883104,12.9206756,15.60547781,14.33763769,12.74917528,13.75274054,16.82134209,16.31440958,18.39092927,18.24718608,10.36880136,10.18212687,11.38777866,10.34238211,10.90103122,13.29622019,15.0896098,13.5067712,14.2870767,14.36696748,11.54644345,13.11754021,11.14668478,12.2180115,10.49344133,10.65346664,-0.93852,-1.6551,0,-0.0630721391742845,0,0
