1,11244,8.16592875,0.0125,7.66592875,6.0,BUSSAGUET_AMONT
1,11247,8.17103295,0.0125,7.67103295,6.0,BUSSAGUET_AMONT
1,11248,8.14731117,0.0125,7.64731117,6.0,BUSSAGUET_AMONT
1,11423,8.12390683,0.0125,7.62390683,6.0,BUSSAGUET_AMONT
1,11419,8.14824388,0.0125,7.64824388,6.0,BUSSAGUET_AMONT
1,11420,8.13682066,0.0125,7.63682066,6.0,BUSSAGUET_AMONT
1,11423,8.11271495,0.0125,7.61271495,6.0,BUSSAGUET_AMONT
1,11120,8.09358379,0.0125,7.59358379,6.0,BUSSAGUET_AMONT
1,11424,8.11394226,0.0125,7.61394226,6.0,BUSSAGUET_AMONT
1,11435,8.09929864,0.0125,7.59929864,6.0,BUSSAGUET_AMONT
1,11120,8.09238571,0.0125,7.59238571,6.0,BUSSAGUET_AMONT
1,11124,8.0775263,0.0125,7.5775263,6.0,BUSSAGUET_AMONT
1,11121,8.09139847,0.0125,7.59139847,6.0,BUSSAGUET_AMONT
1,11124,8.06931908,0.0125,7.56931908,6.0,BUSSAGUET_AMONT
1,11153,8.05157392,0.0125,7.55157392,6.0,BUSSAGUET_AMONT
1,11125,8.06824102,0.0125,7.56824102,6.0,BUSSAGUET_AMONT
1,11153,8.05368012,0.0125,7.55368012,6.0,BUSSAGUET_AMONT
1,11157,8.03007986,0.0125,7.53007986,6.0,BUSSAGUET_AMONT
1,11154,8.04499591,0.0125,7.54499591,6.0,BUSSAGUET_AMONT
1,11157,8.02791881,0.0125,7.52791881,6.0,BUSSAGUET_AMONT
1,11162,7.98776383,0.025,7.48776383,6.0,BUSSAGUET_AMONT
1,11158,8.01920358,0.0125,7.51920358,6.0,BUSSAGUET_AMONT
1,11161,8.01687035,0.025,7.51687035,6.0,BUSSAGUET_AMONT
1,11156,8.01550727,0.0125,7.51550727,6.0,BUSSAGUET_AMONT
1,11162,7.98016532,0.025,7.48016532,6.0,BUSSAGUET_AMONT
1,11690,7.97188796,0.025,7.47188796,6.0,BUSSAGUET_AMONT
1,11694,7.9194235,0.025,7.4194235,6.0,BUSSAGUET_AMONT
1,11691,7.94953883,0.025,7.44953883,6.0,BUSSAGUET_AMONT
1,11694,7.91018542,0.025,7.41018542,6.0,BUSSAGUET_AMONT
1,11730,7.89964677,0.025,7.39964677,6.0,BUSSAGUET_AMONT
1,11729,7.89468179,0.025,7.39468179,6.0,BUSSAGUET_AMONT
1,11730,7.87606673,0.025,7.37606673,6.0,BUSSAGUET_AMONT
1,11744,7.83956086,0.025,7.33956086,6.0,BUSSAGUET_AMONT
1,11741,7.87539059,0.025,7.37539059,6.0,BUSSAGUET_AMONT
1,11743,7.8501665,0.025,7.3501665,6.0,BUSSAGUET_AMONT
1,11744,7.84922377,0.025,7.34922377,6.0,BUSSAGUET_AMONT
1,11753,7.81646006,0.025,7.31646006,6.0,BUSSAGUET_AMONT
1,11750,7.81114128,0.025,7.31114128,6.0,BUSSAGUET_AMONT
1,11753,7.80140554,0.025,7.30140554,6.0,BUSSAGUET_AMONT
1,11778,7.75258254,0.025,7.25258254,6.0,BUSSAGUET_AMONT
1,11755,7.78211703,0.025,7.28211703,6.0,BUSSAGUET_AMONT
1,11756,7.78596574,0.025,7.28596574,6.0,BUSSAGUET_AMONT
1,11778,7.75958898,0.025,7.25958898,6.0,BUSSAGUET_AMONT
1,11808,7.70060854,0.025,7.20060854,6.0,BUSSAGUET_AMONT
1,11800,7.73939146,0.025,7.23939146,6.0,BUSSAGUET_AMONT
1,11802,7.73874543,0.025,7.23874543,6.0,BUSSAGUET_AMONT
1,11808,7.69544396,0.025,7.19544396,6.0,BUSSAGUET_AMONT
1,11811,7.67679384,0.025,7.17679384,6.0,BUSSAGUET_AMONT
1,11809,7.70202737,0.025,7.20202737,6.0,BUSSAGUET_AMONT
1,11811,7.67041634,0.025,7.17041634,6.0,BUSSAGUET_AMONT
1,11865,4.30310961,0.2,3.80310961,17.0,NOIR_AMONT
1,11866,4.23437474,0.2,3.73437474,17.0,NOIR_AMONT
1,11869,4.11065344,0.2,3.61065344,17.0,NOIR_AMONT
1,16791,3.94102059,0.2,3.44102059,17.0,NOIR_AMONT
1,16790,3.94106721,0.2,3.44106721,17.0,NOIR_AMONT
1,16791,3.95003372,0.2,3.45003372,17.0,NOIR_AMONT
1,16794,3.8588458,0.2,3.3588458,17.0,NOIR_AMONT
1,13683,8.51544141,0.0125,8.01544141,3.0,THIL_AVAL
1,13720,8.49203861,0.0125,7.99203861,3.0,THIL_AVAL
1,13684,8.5177881,0.0125,8.0177881,3.0,THIL_AVAL
1,13698,8.49300015,0.0125,7.99300015,3.0,THIL_AVAL
1,13686,8.50875024,0.0125,8.00875024,3.0,THIL_AVAL
1,13697,8.50847137,0.0125,8.00847137,3.0,THIL_AVAL
1,13720,8.48246856,0.0125,7.98246856,3.0,THIL_AVAL
1,13726,8.46939595,0.0125,7.96939595,3.0,THIL_AVAL
1,13723,8.48513964,0.0125,7.98513964,3.0,THIL_AVAL
1,13725,8.4711953,0.0125,7.9711953,3.0,THIL_AVAL
1,13726,8.47248409,0.0125,7.97248409,3.0,THIL_AVAL
1,13770,8.45301034,0.0125,7.95301034,3.0,THIL_AVAL
1,13769,8.46397668,0.0125,7.96397668,3.0,THIL_AVAL
1,13770,8.44370071,0.0125,7.94370071,3.0,THIL_AVAL
1,13783,8.42125997,0.0125,7.92125997,3.0,THIL_AVAL
1,13773,8.44466156,0.0125,7.94466156,3.0,THIL_AVAL
1,13785,8.42053794,0.0125,7.92053794,3.0,THIL_AVAL
1,13774,8.43487414,0.0125,7.93487414,3.0,THIL_AVAL
1,13783,8.41875627,0.0125,7.91875627,3.0,THIL_AVAL
1,14471,8.38605979,0.0125,7.88605979,3.0,THIL_AVAL
1,13784,8.41530343,0.0125,7.91530343,3.0,THIL_AVAL
1,13788,8.39587468,0.0125,7.89587468,3.0,THIL_AVAL
